Date,Sender,Message
2025-02-17T11:08:04+00:00,@Hezbollah_com,"☑️️#تکمیلی |  الجزیره: عضو ارشد حماس در لبنان به شهادت رسید

🔸الجزیره به نقل از یک منبع لبنانی نوشت: فردی که امروز در حملهٔ پهپادی اسرائیل در شهر صیدا به شهادت رسید، «محمد شاهین» نام دارد.
🔸منابع صهیونیست هم نوشته‌اند که «شاهین مسئول کل نظامی عزالدین القسام در لبنان بود».

 ☑️ @Hezbollah_com"
2025-02-17T11:08:04+00:00,@Hezbollah_com,"☑️️#تکمیلی |  الجزیره: عضو ارشد حماس در لبنان به شهادت رسید

🔸الجزیره به نقل از یک منبع لبنانی نوشت: فردی که امروز در حملهٔ پهپادی اسرائیل در شهر صیدا به شهادت رسید، «محمد شاهین» نام دارد.
🔸منابع صهیونیست هم نوشته‌اند که «شاهین مسئول کل نظامی عزالدین القسام در لبنان بود».

 ☑️ @Hezbollah_com"
2025-02-17T09:59:35+00:00,@Hezbollah_com,"✅ ️️#تکمیلی|تصاویری از حملات رژیم صهیونیستی به خودرو در صیدا ،جنوب لبنان.

✅ ️ @Hezbollah_com"
2025-02-17T09:28:01+00:00,@Hezbollah_com,"✅ انتقاد کرم رضا پیریایی از ناترازی جدید به نام ناترازی سیاسی و جناحی در خصوص انتخاب پایتخت/کنسرسیوم تشکیل شود

✅ کانال مقاومت اسلامی حزب الله 
✅ ️ @Hezbollah_com"
2025-02-17T06:19:12+00:00,@Hezbollah_com,"️ دیوان محاسبات کشور عدم اقدام قانونی بانک‌مرکزی در حوزه ارز را به دادسرا ارسال کرد

🔹 روابط عمومی دیوان محاسبات کشور اعلام کرد: این نهاد نظارتی علل افزایش قیمت ارز را بررسی و عدم اقدام قانونی بانک‌مرکزی را به دادسرا ارسال کرد.

 کانال مقاومت اسلامی حزب الله👇 
 ☑️ @Hezbollah_com"
2025-02-16T18:30:19+00:00,@Hezbollah_com,"☑️ شیخ نعیم قاسم: اسرائیل باید تا ۲ روز دیگر از تمام خاک لبنان خارج شود

◀️ اگر صهیونیست‌ها در هر نقطه‌ای از خاک لبنان باقی بمانند در حکم اشغالگر هستند و همه می‌دانند ما با اشغالگران چه می‌کنیم.

 ☑️ @Hezbollah_com"
2025-02-16T17:30:19+00:00,@Hezbollah_com,"✅ ️ نعیم قاسم دبیر حزب الله : شهدای حزب الله در مسیر امام خمینی و ایت الله خامنه ای هستند.

✅ ️ @Hezbollah_com"
2025-02-16T17:29:16+00:00,@Hezbollah_com,"✅ ️شیخ نعیم قاسم دبیرکل حزب‌الله لبنان:

مراسم تشییع عظیمی(برای شهیدان نصرالله و صفی الدین) در روز ۲۳ فوریه(پنجم اسفند) برگزار خواهیم کرد، من از همه دعوت می کنم با مشارکت گسترده و با بالاترین درجه از نظم و انضباط در این مراسم، بر ادامه این راه تجدید بیعت کنیم.

همه را به مشارکت گسترده در این مراسم تحت عنوان «ما در صحنه با قدرت حاضریم»، دعوت می‌کنم، هر کس به فشار بر ما برای  تضعیفمان فکر می‌کند، بداند هرگز قادر به این کار نخواهد بود.

✅ ️ @Hezbollah_com"
2025-02-16T17:20:09+00:00,@Hezbollah_com,"✅ ️کنایه شیخ نعیم قاسم به نقشه سیاسی دشمن علیه حزب الله و جنبش امل: برخی ها خواستار عدم مشارکت دوگانه شیعه در انتخاب کابینه بودند؛ اینها همه خواب و رویاست

✅ ️ @Hezbollah_com"
2025-02-16T17:07:30+00:00,@Hezbollah_com,"️توییت محمد امیر، نماینده مردم اهواز در مجلس:
🔹رشد ۱۰۰ درصدی قیمت سکه، دستاورد مرکز مبادله ارز و طلا

🔸مرکز مبادله ارز و طلا با هدف تعمیق بازار رسمی ارز و طلا راه اندازی شد. تاکنون 857 هزار سکه و نزدیک به 15 تن شمش طلا در این مرکز فروخته شده و نه تنها بازار به ثبات نرسیده، بلکه شاهد رشد 100درصدی قیمت سکه های فروش رفته در این مرکز هستیم! 
📌آیا با حراج یک میلیون سکه، بازار به ثبات می رسد؟!

 کانال مقاومت اسلامی حزب الله👇 
 ☑️ @Hezbollah_com"
2025-02-16T16:46:59+00:00,@Hezbollah_com,"✅ ️شیخ نعیم قاسم: انقلاب اسلامی معادلات منطقه را تغییر داد و مسیر مقاومت را حمایت کرد

دبیرکل حزب الله لبنان:

چند روز گذشته، سالروز پیروزی انقلاب اسلامی ایران بود؛ انقلابی که با رهبری زنده‌کننده دین، امام خمینی (ره) و ادامه‌دهنده راه ایشان، حضرت امام خامنه‌ای (مدظله‌العالی)، مسیر حق را بر اساس مفاهیم الهی ترسیم کرد.

انقلاب اسلامی معادلات منطقه را تغییر داد، مسیر مقاومت را حمایت کرد و در کنار مردم مستضعف، به‌ویژه در لبنان و فلسطین، ایستاد.

این پیروزی را به امام خامنه‌ای(مدظله‌العالی)، ملت شجاع ایران، دولت، سپاه، ارتش و تمامی نیروهای موجود در ایران تبریک می‌گوییم و خداوند را شاکریم که این امت را از نعمت این انقلاب بهره‌مند ساخت.

✅ ️ @Hezbollah_com"
2025-02-16T14:27:27+00:00,@Hezbollah_com,"️نامه مهم نایب رئیس کمیسیون اقتصادی مجلس به مسعود پزشکیان:

پیش فروش سکه مرکزی، ارزان فروشی ثروت ملی است/ اگر قیمت های سکه، مصوبه هیات عالی را نداشته باشد، تخلف از قانون است

🔹 مهدی طغیانی نائب رئیس کمیسیون اقتصادی مجلس در نامه ای به مسعود پزشکیان با انتقاد شدید از طرح پیش فروش سکه بانک مرکزی، ایرادات متعدد وارده به این طرح را برشمرد.
🔹 این طرح تنها معادل 0.8 درصد نقدینگی را جمع آوری می کند و در تقاضای کل اقتصاد اثری ندارد. 
🔹 این طرح منجر به کاهش ذخایر خارجی بانک مرکزی و کاهش اعتبار آن می شود.
🔹 این طرح موجب تضعیف ریال و بهبود بستر مبادلات غیرقانونی، پولشویی و فرار مالیاتی می شود.

 کانال مقاومت اسلامی حزب الله👇 
 ☑️ @Hezbollah_com"
